5.54647	-8.18007	1.52783	2.32879	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.78205	-7.93973	1.73815	2.27908	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
6.01632	-7.71217	1.87234	2.2069	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.23939	-7.50625	1.92559	2.09201	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.45148	-7.32018	1.9272	1.95559	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.69812	-7.1349	2.09519	1.92322	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.89676	-6.93501	1.99501	1.88606	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.13635	-6.7394	2.05813	1.84941	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.35879	-6.54832	2.04659	1.81158	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.60847	-6.414	2.18701	1.66534	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.85053	-6.29346	2.19122	1.46958	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.11422	-6.13883	2.26241	1.44806	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.33845	-5.97123	2.25605	1.51916	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.62207	-5.83307	2.36683	1.42897	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.8686	-5.65945	2.32354	1.4801	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
9.07702	-5.48354	2.24759	1.56637	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.33308	-5.3186	2.2751	1.54343	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.56833	-5.14046	2.2283	1.56948	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.78603	-4.94979	2.14377	1.62633	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.98938	-4.75715	2.04162	1.66838	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.1783	-4.51266	1.93145	1.85904	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.3776	-4.23587	1.89032	2.0841	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.5636	-3.97603	1.82169	2.1793	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.7627	-3.74321	1.81816	2.15813	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.9077	-3.48384	1.6472	2.22713	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
11.059	-3.21028	1.60526	2.38565	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.19	-2.90722	1.46227	2.51117	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.3021	-2.59235	1.31012	2.63148	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.3035	-2.27957	0.865255	2.70433	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3756	-1.97009	0.793653	2.7422	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3979	-1.6696	0.591261	2.73968	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3615	-1.37739	0.293076	2.79586	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2751	-1.11331	-0.0768147	2.66106	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.1191	-0.790204	-0.540035	2.83827	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9642	-0.514653	-0.837751	2.7233	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7642	-0.280526	-1.17376	2.51887	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4903	-0.0768333	-1.62522	2.29037	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.233	0.0637258	-1.87047	1.94393	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
9.94233	0.156558	-2.13569	1.56771	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.62704	0.183547	-2.3853	1.11396	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.30465	0.229911	-2.57237	0.876705	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
8.9846	0.293356	-2.68767	0.773832	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.72455	0.321165	-2.57694	0.595316	8.76016	0.263752	8.75	0.25	-1.81846	0
8.39726	0.319697	-2.71257	0.386514	8.35367	0.252596	8.35	0.25	-3.6326	0
8.07657	0.305088	-2.78243	0.208595	8.05411	0.247878	8.05	0.25	-2.72842	0
7.75695	0.236112	-2.82459	-0.0777924	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.45018	0.136519	-2.8139	-0.361466	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.16742	0.0657067	-2.81754	-0.469562	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
6.90507	-0.0655096	-2.6691	-0.717739	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.68693	-0.244106	-2.43295	-1.02817	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.48226	-0.461015	-2.23711	-1.35186	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.34256	-0.774727	-1.90622	-1.86636	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
6.24483	-1.10637	-1.61647	-2.319	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
6.16427	-1.38154	-1.36339	-2.4544	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
6.12577	-1.68697	-1.05676	-2.63994	6.23547	-1.75335	6.25	-1.75	0	-2.99285
6.17423	-2.01432	-0.543021	-2.75593	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
6.23991	-2.32802	-0.151904	-2.78899	6.36917	-2.33894	6.35	-2.35	0	-2.72779
6.28256	-2.68394	0.0331216	-2.9423	6.34287	-2.73391	6.35	-2.75	0	-3.63689
6.3621	-3.035	0.269648	-3.02746	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
6.4636	-3.35514	0.49345	-2.98706	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
6.58214	-3.66169	0.69357	-2.91798	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
6.70356	-3.9731	0.834286	-2.8887	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
6.82664	-4.27286	0.931674	-2.83205	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
6.9879	-4.57078	1.1148	-2.78968	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
7.1223	-4.86606	1.15221	-2.75541	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
7.24507	-5.09533	1.17589	-2.61131	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
7.39768	-5.35272	1.28481	-2.59863	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
7.54767	-5.60386	1.31142	-2.48949	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
7.72782	-5.86035	1.42327	-2.43521	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
7.87188	-6.0869	1.38431	-2.30639	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
8.04004	-6.35036	1.43422	-2.33746	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
8.22604	-6.62791	1.52232	-2.40133	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
8.35546	-6.86604	1.40376	-2.32017	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
8.4759	-7.13746	1.29791	-2.37068	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
8.63883	-7.43408	1.36058	-2.48205	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
8.77814	-7.67412	1.32807	-2.37883	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
8.9403	-7.94342	1.37897	-2.40408	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
9.06693	-8.21216	1.34336	-2.49174	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
9.17815	-8.46845	1.22894	-2.43545	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
9.28202	-8.74827	1.1318	-2.47355	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
9.37554	-9.03299	1.03543	-2.5133	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
9.46276	-9.32677	0.984202	-2.64507	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
9.56114	-9.63244	0.953604	-2.69158	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
9.64093	-9.92067	0.905106	-2.75151	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
9.73826	-10.1744	0.926064	-2.68345	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
9.80383	-10.46	0.812952	-2.65412	9.76557	-10.4501	9.75	-10.45	0	-2.72849
9.87226	-10.7528	0.747446	-2.65674	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
9.90368	-11.0341	0.612427	-2.7062	9.85693	-11.0512	9.85	-11.05	0	-3.00316
9.90759	-11.3293	0.43338	-2.78297	9.84407	-11.3565	9.85	-11.35	0	-3.00012
9.89841	-11.6262	0.269143	-2.84003	9.83943	-11.6467	9.85	-11.65	0	-2.99592
9.84056	-11.8962	-0.00379023	-2.70736	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
9.744	-12.1701	-0.303652	-2.6331	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
9.63177	-12.459	-0.549368	-2.63083	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
9.46571	-12.6993	-0.878757	-2.47849	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
9.20888	-12.8923	-1.40608	-2.30762	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
8.95008	-13.059	-1.73016	-2.03455	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
8.65759	-13.2141	-2.04959	-1.82151	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
8.3595	-13.2771	-2.33963	-1.44886	8.25965	-13.1488	8.25	-13.15	-2.9968	0
8.0316	-13.3454	-2.55961	-1.16463	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
7.6882	-13.3623	-2.75312	-0.818347	7.62489	-13.249	7.65	-13.25	-2.7295	0
7.37869	-13.3494	-2.85986	-0.522518	7.3419	-13.2474	7.35	-13.25	-2.99994	0
7.05685	-13.286	-2.88238	-0.145685	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
6.69598	-13.2319	-3.01917	0.0729772	6.65123	-13.1604	6.65	-13.15	-3.63709	0
6.37439	-13.1355	-3.08074	0.351209	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
6.08894	-13.0724	-2.91355	0.42735	6.14459	-13.0471	6.15	-13.05	-1.81729	0
5.81573	-12.934	-2.76664	0.712358	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
5.54489	-12.8078	-2.7484	0.884093	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
5.31067	-12.6828	-2.62155	0.998432	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
5.09038	-12.5133	-2.48965	1.21542	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
4.87869	-12.3138	-2.29677	1.42126	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
4.69736	-12.0697	-2.14571	1.73967	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
4.55689	-11.8275	-1.91426	1.95282	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
4.45974	-11.55	-1.61918	2.20903	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
4.37401	-11.2418	-1.38175	2.48258	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
4.32646	-10.9608	-1.05545	2.50671	4.43803	-10.9525	4.45	-10.95	0	1.81679
4.33238	-10.6872	-0.707452	2.57865	4.45507	-10.6618	4.45	-10.65	0	3.00138
4.35142	-10.4352	-0.427028	2.56043	4.45187	-10.4417	4.45	-10.45	0	2.00038
4.42373	-10.158	-0.0677317	2.62608	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
4.4855	-9.85562	0.14831	2.66822	4.55922	-9.84124	4.55	-9.85	0	2.72714
4.62086	-9.54898	0.519655	2.70975	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
4.75529	-9.26022	0.777139	2.76532	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
4.92301	-9.00596	1.05825	2.69577	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
5.08173	-8.73368	1.22337	2.70397	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
5.28794	-8.50018	1.44702	2.50459	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
5.48318	-8.25083	1.60498	2.50138	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
5.69198	-8.02487	1.75573	2.42565	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
5.8592	-7.82889	1.72962	2.28008	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
6.03609	-7.62252	1.74126	2.21169	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
6.23287	-7.41506	1.75818	2.10062	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
6.47829	-7.22584	1.97482	2.03467	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
6.72029	-7.0773	2.05301	1.80069	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
6.93898	-6.92761	2.09432	1.70542	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
7.20843	-6.7332	2.21614	1.72658	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
7.4577	-6.54582	2.23327	1.71866	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
7.67876	-6.41041	2.15621	1.55116	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
7.92864	-6.29209	2.19637	1.38858	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
8.1363	-6.14874	2.15917	1.40273	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
8.4128	-5.9832	2.28073	1.43773	8.45315	-5.97158	8.45	-5.95	2.727	1.818
8.64137	-5.83683	2.28274	1.44612	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
8.90422	-5.66999	2.39065	1.5155	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
9.14825	-5.48727	2.40503	1.61216	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
9.38174	-5.27408	2.30736	1.72356	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
9.58928	-5.06639	2.1648	1.78128	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
9.77919	-4.91432	2.08051	1.69883	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
9.97712	-4.74465	1.98435	1.64544	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
10.1671	-4.50915	1.89672	1.81583	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
10.3625	-4.28468	1.85573	1.89319	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
10.5517	-4.03022	1.86729	2.09667	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
10.7389	-3.78614	1.86864	2.20404	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
10.8946	-3.50395	1.77106	2.39692	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
11.0617	-3.2582	1.73991	2.41607	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
11.1989	-2.98237	1.62422	2.52185	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
11.2631	-2.679	1.26772	2.60409	11.141	-2.65084	11.15	-2.65	0	2.73102
11.2783	-2.4252	0.880137	2.50208	11.1497	-2.45904	11.15	-2.45	0	1.81785
11.3629	-2.11568	0.869193	2.6862	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
11.4056	-1.84281	0.704053	2.61586	11.3504	-1.8663	11.35	-1.85	0	1.81853
11.4206	-1.5437	0.50943	2.6514	11.3568	-1.53205	11.35	-1.55	0	2.72762
11.3604	-1.2472	0.147264	2.66625	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
11.2161	-0.940696	-0.352917	2.70841	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
11.0661	-0.655699	-0.710927	2.75288	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
10.8771	-0.371905	-1.07924	2.77946	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
10.6553	-0.163873	-1.40069	2.47435	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
10.3878	0.0208759	-1.79882	2.27874	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
10.1242	0.106696	-2.0594	1.83377	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
9.82461	0.180996	-2.28837	1.4372	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
9.52995	0.241177	-2.49283	1.17565	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
9.25039	0.257848	-2.51019	0.824492	9.24456	0.139817	9.25	0.15	-1.81962	0
8.98191	0.297555	-2.56486	0.691078	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
8.6926	0.309269	-2.66737	0.511808	8.65606	0.24536	8.65	0.25	-2.99994	0
8.38599	0.308872	-2.79005	0.350343	8.34184	0.250769	8.35	0.25	-2.9932	0
8.0597	0.30538	-2.8523	0.21941	8.03847	0.260731	8.05	0.25	-2.73234	0
7.75496	0.242482	-2.91391	-0.0454876	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
7.4591	0.196064	-2.92664	-0.17625	7.45455	0.149294	7.45	0.15	-2.99596	0
7.20027	0.117605	-2.72965	-0.360582	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
6.91528	-0.0261733	-2.68121	-0.685184	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
6.73346	-0.221134	-2.33012	-1.05839	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
6.52311	-0.428208	-2.25854	-1.37396	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
6.36304	-0.712914	-1.98362	-1.79106	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
6.25608	-1.02179	-1.69773	-2.19579	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
6.1479	-1.35663	-1.45237	-2.48657	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
6.16453	-1.68986	-0.903122	-2.67403	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
6.21096	-1.99679	-0.475855	-2.79605	6.35828	-2.03886	6.35	-2.05	0	-2.99515
6.24786	-2.32213	-0.197533	-2.85197	6.34057	-2.34076	6.35	-2.35	0	-2.72854
6.33829	-2.64329	0.152205	-2.87421	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
6.40606	-2.94979	0.311239	-2.84412	6.45762	-2.94003	6.45	-2.95	0	-2.7273
6.49174	-3.30074	0.471528	-2.9628	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
